no,room,date,count_1s,Value
501,1,30/07/2023 20:00,0,39
502,1,30/07/2023 21:00,0,39
503,1,30/07/2023 22:00,0,39
504,1,30/07/2023 23:00,0,39
505,2,10/07/2023 00:00,0,95
506,2,10/07/2023 01:00,0,39
507,2,10/07/2023 02:00,0,39
508,2,10/07/2023 03:00,0,39
509,2,10/07/2023 04:00,0,47
510,2,10/07/2023 05:00,0,47
511,2,10/07/2023 06:00,0,39
512,2,10/07/2023 07:00,0,47
513,2,10/07/2023 08:00,0,47
514,2,10/07/2023 09:00,0,50
515,2,10/07/2023 10:00,1,46
516,2,10/07/2023 11:00,4,50
517,2,10/07/2023 12:00,6,50
518,2,10/07/2023 13:00,5,51
519,2,10/07/2023 14:00,6,51
520,2,10/07/2023 15:00,4,52
521,2,10/07/2023 16:00,4,52
522,2,10/07/2023 17:00,0,47
523,2,10/07/2023 18:00,0,49
524,2,10/07/2023 19:00,0,49
525,2,10/07/2023 20:00,0,49
526,2,10/07/2023 21:00,0,48
527,2,10/07/2023 22:00,0,50
528,2,10/07/2023 23:00,0,48
529,2,11/07/2023 00:00,0,50
530,2,11/07/2023 01:00,0,69
531,2,11/07/2023 02:00,0,64
532,2,11/07/2023 03:00,0,47
533,2,11/07/2023 04:00,0,63
534,2,11/07/2023 05:00,0,62
535,2,11/07/2023 06:00,0,50
536,2,11/07/2023 07:00,0,47
537,2,11/07/2023 08:00,0,47
538,2,11/07/2023 09:00,0,49
539,2,11/07/2023 10:00,0,44
540,2,11/07/2023 11:00,3,51
541,2,11/07/2023 12:00,1,51
542,2,11/07/2023 13:00,5,50
543,2,11/07/2023 14:00,6,54
544,2,11/07/2023 15:00,9,54
545,2,11/07/2023 16:00,9,53
546,2,11/07/2023 17:00,3,50
547,2,11/07/2023 18:00,1,49
548,2,11/07/2023 19:00,0,51
549,2,11/07/2023 20:00,0,51
550,2,11/07/2023 21:00,0,46
551,2,11/07/2023 22:00,0,48
552,2,11/07/2023 23:00,0,49
553,2,12/07/2023 00:00,0,48
554,2,12/07/2023 01:00,0,68
555,2,12/07/2023 02:00,0,62
556,2,12/07/2023 03:00,0,46
557,2,12/07/2023 04:00,0,47
558,2,12/07/2023 05:00,0,49
559,2,12/07/2023 06:00,0,48
560,2,12/07/2023 07:00,0,48
561,2,12/07/2023 08:00,0,49
562,2,12/07/2023 09:00,0,48
563,2,12/07/2023 10:00,10,51
564,2,12/07/2023 11:00,5,50
565,2,12/07/2023 12:00,5,50
566,2,12/07/2023 13:00,6,50
567,2,12/07/2023 14:00,4,50
568,2,12/07/2023 15:00,1,54
569,2,12/07/2023 16:00,3,50
570,2,12/07/2023 17:00,0,51
571,2,12/07/2023 18:00,0,49
572,2,12/07/2023 19:00,0,45
573,2,12/07/2023 20:00,0,47
574,2,12/07/2023 21:00,0,48
575,2,12/07/2023 22:00,0,46
576,2,12/07/2023 23:00,0,45
577,2,13/07/2023 00:00,0,63
578,2,13/07/2023 01:00,0,64
579,2,13/07/2023 02:00,0,46
580,2,13/07/2023 03:00,0,39
581,2,13/07/2023 04:00,0,81
582,2,13/07/2023 05:00,0,46
583,2,13/07/2023 06:00,0,47
584,2,13/07/2023 07:00,0,47
585,2,13/07/2023 08:00,0,64
586,2,13/07/2023 09:00,0,46
587,2,13/07/2023 10:00,1,47
588,2,13/07/2023 11:00,4,65
589,2,13/07/2023 12:00,2,45
590,2,13/07/2023 13:00,3,50
591,2,13/07/2023 14:00,11,50
592,2,13/07/2023 15:00,4,52
593,2,13/07/2023 16:00,4,52
594,2,13/07/2023 17:00,5,53
595,2,13/07/2023 18:00,5,53
596,2,13/07/2023 19:00,3,51
597,2,13/07/2023 20:00,0,50
598,2,13/07/2023 21:00,0,48
599,2,13/07/2023 22:00,0,48
600,2,13/07/2023 23:00,0,81
601,2,14/07/2023 00:00,0,45
602,2,14/07/2023 01:00,0,46
603,2,14/07/2023 02:00,0,100
604,2,14/07/2023 03:00,0,84
605,2,14/07/2023 04:00,0,39
606,2,14/07/2023 05:00,0,45
607,2,14/07/2023 06:00,0,65
608,2,14/07/2023 07:00,0,48
609,2,14/07/2023 08:00,0,66
610,2,14/07/2023 09:00,0,66
611,2,14/07/2023 10:00,1,48
612,2,14/07/2023 11:00,0,46
613,2,14/07/2023 12:00,1,48
614,2,14/07/2023 13:00,1,47
615,2,14/07/2023 14:00,2,47
616,2,14/07/2023 15:00,4,47
617,2,14/07/2023 16:00,6,48
618,2,14/07/2023 17:00,0,46
619,2,14/07/2023 18:00,0,46
620,2,14/07/2023 19:00,0,100
621,2,14/07/2023 20:00,0,39
622,2,14/07/2023 21:00,0,39
623,2,14/07/2023 22:00,0,39
624,2,14/07/2023 23:00,0,39
625,2,15/07/2023 00:00,0,100
626,2,15/07/2023 01:00,0,39
627,2,15/07/2023 02:00,0,39
628,2,15/07/2023 03:00,0,39
629,2,15/07/2023 04:00,0,46
630,2,15/07/2023 05:00,0,46
631,2,15/07/2023 06:00,0,86
632,2,15/07/2023 07:00,0,46
633,2,15/07/2023 08:00,0,64
634,2,15/07/2023 09:00,0,47
635,2,15/07/2023 10:00,0,50
636,2,15/07/2023 11:00,0,48
637,2,15/07/2023 12:00,0,48
638,2,15/07/2023 13:00,0,49
639,2,15/07/2023 14:00,1,45
640,2,15/07/2023 15:00,0,50
641,2,15/07/2023 16:00,1,49
642,2,15/07/2023 17:00,0,49
643,2,15/07/2023 18:00,0,47
644,2,15/07/2023 19:00,0,48
645,2,15/07/2023 20:00,0,45
646,2,15/07/2023 21:00,0,83
647,2,15/07/2023 22:00,0,84
648,2,15/07/2023 23:00,0,39
649,2,16/07/2023 00:00,0,39
650,2,16/07/2023 01:00,0,39
651,2,16/07/2023 02:00,0,64
652,2,16/07/2023 03:00,0,46
653,2,16/07/2023 04:00,0,47
654,2,16/07/2023 05:00,0,47
655,2,16/07/2023 06:00,0,39
656,2,16/07/2023 07:00,0,47
657,2,16/07/2023 08:00,0,48
658,2,16/07/2023 09:00,0,48
659,2,16/07/2023 10:00,0,48
660,2,16/07/2023 11:00,0,50
661,2,16/07/2023 12:00,0,51
662,2,16/07/2023 13:00,0,49
663,2,16/07/2023 14:00,0,50
664,2,16/07/2023 15:00,0,48
665,2,16/07/2023 16:00,0,48
666,2,16/07/2023 17:00,0,48
667,2,16/07/2023 18:00,0,48
668,2,16/07/2023 19:00,0,39
669,2,16/07/2023 20:00,0,81
670,2,16/07/2023 21:00,0,98
671,2,16/07/2023 22:00,0,65
672,2,16/07/2023 23:00,0,84
673,2,17/07/2023 00:00,0,88
674,2,17/07/2023 01:00,0,81
675,2,17/07/2023 02:00,0,67
676,2,17/07/2023 03:00,0,66
677,2,17/07/2023 04:00,0,39
678,2,17/07/2023 05:00,0,65
679,2,17/07/2023 06:00,0,47
680,2,17/07/2023 07:00,0,47
681,2,17/07/2023 08:00,0,49
682,2,17/07/2023 09:00,0,48
683,2,17/07/2023 10:00,4,66
684,2,17/07/2023 11:00,4,49
685,2,17/07/2023 12:00,5,49
686,2,17/07/2023 13:00,6,50
687,2,17/07/2023 14:00,9,50
688,2,17/07/2023 15:00,3,50
689,2,17/07/2023 16:00,8,48
690,2,17/07/2023 17:00,7,51
691,2,17/07/2023 18:00,7,50
692,2,17/07/2023 19:00,4,49
693,2,17/07/2023 20:00,0,50
694,2,17/07/2023 21:00,0,47
695,2,17/07/2023 22:00,0,46
696,2,17/07/2023 23:00,0,46
697,2,18/07/2023 00:00,0,46
698,2,18/07/2023 01:00,0,63
699,2,18/07/2023 02:00,0,45
700,2,18/07/2023 03:00,0,63
701,2,18/07/2023 04:00,0,69
702,2,18/07/2023 05:00,0,99
703,2,18/07/2023 06:00,0,45
704,2,18/07/2023 07:00,0,46
705,2,18/07/2023 08:00,0,47
706,2,18/07/2023 09:00,3,39
707,2,18/07/2023 10:00,1,65
708,2,18/07/2023 11:00,3,47
709,2,18/07/2023 12:00,2,48
710,2,18/07/2023 13:00,1,51
711,2,18/07/2023 14:00,4,48
712,2,18/07/2023 15:00,5,49
713,2,18/07/2023 16:00,0,51
714,2,18/07/2023 17:00,1,50
715,2,18/07/2023 18:00,2,50
716,2,18/07/2023 19:00,1,50
717,2,18/07/2023 20:00,0,53
718,2,18/07/2023 21:00,0,50
719,2,18/07/2023 22:00,0,67
720,2,18/07/2023 23:00,0,88
721,2,19/07/2023 00:00,0,67
722,2,19/07/2023 01:00,0,39
723,2,19/07/2023 02:00,0,39
724,2,19/07/2023 03:00,0,45
725,2,19/07/2023 04:00,0,47
726,2,19/07/2023 05:00,0,46
727,2,19/07/2023 06:00,0,46
728,2,19/07/2023 07:00,0,64
729,2,19/07/2023 08:00,0,46
730,2,19/07/2023 09:00,0,49
731,2,19/07/2023 10:00,1,48
732,2,19/07/2023 11:00,3,48
733,2,19/07/2023 12:00,3,48
